Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGIE,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
341,https://www.bezrealitky.cz/nemovitosti-byty-domy/774596-nabidka-pronajem-bytu-fibichova,7 050 Kč,NaN,NaN,14 100 Kč,PRONÁJEM,"Fibichova, Karviná-město, Moravskoslezský kraj",774596,2+1,Velmi dobrý,NaN,Osobní,Cihla,55 m²,NaN,4,D,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,1 299 m,271 m,1 553 m,1 553 m,1 399 m,1 977 m,522 m,2 209 m,351 m,1 587 m
342,https://www.bezrealitky.cz/nemovitosti-byty-domy/774468-nabidka-pronajem-bytu-dukelska,7 950 Kč,NaN,NaN,15 900 Kč,PRONÁJEM,"Dukelská, Havířov - Šumbark, Moravskoslezský kraj",774468,3+1,Dobrý,NaN,Osobní,Cihla,70 m²,NaN,3,D,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,298 m,528 m,487 m,1 134 m,724 m,531 m,460 m,1 501 m,735 m,684 m
343,https://www.bezrealitky.cz/nemovitosti-byty-domy/774415-nabidka-pronajem-bytu-u-stromovky,8 650 Kč,NaN,NaN,17 300 Kč,PRONÁJEM,"U Stromovky, Havířov-město, Moravskoslezský kraj",774415,3+kk,Dobrý,NaN,Osobní,Cihla,59 m²,NaN,4,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,225 m,618 m,419 m,130 m,409 m,399 m,575 m,415 m,347 m,411 m
344,https://www.bezrealitky.cz/nemovitosti-byty-domy/774396-nabidka-pronajem-bytu-ruska,6 450 Kč,NaN,NaN,12 900 Kč,PRONÁJEM,"Ruská, Karviná-město, Moravskoslezský kraj",774396,2+1,Dobrý,NaN,Osobní,Cihla,51 m²,NaN,4,D,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,523 m,570 m,329 m,335 m,376 m,2 172 m,597 m,2 330 m,691 m,700 m
345,https://www.bezrealitky.cz/nemovitosti-byty-domy/774229-nabidka-pronajem-bytu-severni,5 200 Kč,NaN,NaN,10 400 Kč,PRONÁJEM,"Severní, Hlučín, Moravskoslezský kraj",774229,1+1,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,378 m,1 128 m,550 m,1 510 m,530 m,706 m,675 m,233 m,1 345 m,2 316 m
346,https://www.bezrealitky.cz/nemovitosti-byty-domy/773642-nabidka-pronajem-bytu-rossenbergovych,6 950 Kč,NaN,NaN,13 900 Kč,PRONÁJEM,"Rossenbergových, Havířov-město, Moravskoslezský kraj",773642,1+1,Dobrý,NaN,Osobní,Cihla,38 m²,NaN,5,E,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,430 m,777 m,527 m,330 m,599 m,463 m,655 m,824 m,483 m,596 m
347,https://www.bezrealitky.cz/nemovitosti-byty-domy/773189-nabidka-pronajem-bytu-dlouha-trida,7 450 Kč,NaN,NaN,14 900 Kč,PRONÁJEM,"Dlouhá třída, Havířov-město, Moravskoslezský kraj",773189,1+1,Velmi dobrý,NaN,Osobní,Panel,36 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,150 m,365 m,159 m,164 m,107 m,196 m,677 m,1 246 m,836 m,273 m
348,https://www.bezrealitky.cz/nemovitosti-byty-domy/773120-nabidka-pronajem-bytu-u-krize,7 900 Kč,NaN,NaN,15 800 Kč,PRONÁJEM,"U Kříže, Ostrava - Michálkovice, Moravskoslezský kraj",773120,1+1,Velmi dobrý,NaN,Osobní,Cihla,43 m²,NaN,2,C,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,158 m,1 790 m,100 m,4 660 m,630 m,2 499 m,374 m,1 738 m,5 740 m,2 470 m
349,https://www.bezrealitky.cz/nemovitosti-byty-domy/773114-nabidka-pronajem-bytu-u-krize,7 700 Kč,NaN,NaN,15 400 Kč,PRONÁJEM,"U Kříže, Ostrava - Michálkovice, Moravskoslezský kraj",773114,1+1,Dobrý,NaN,Osobní,Cihla,38 m²,NaN,NaN,C,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,158 m,1 790 m,100 m,4 660 m,630 m,2 499 m,374 m,1 738 m,5 740 m,2 470 m
350,https://www.bezrealitky.cz/nemovitosti-byty-domy/773072-nabidka-pronajem-bytu-1-maje,5 300 Kč,NaN,NaN,10 600 Kč,PRONÁJEM,"1. máje, Hlučín, Moravskoslezský kraj",773072,1+1,Dobrý,NaN,Osobní,Cihla,28 m²,NaN,2,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,316 m,903 m,506 m,1 033 m,486 m,612 m,631 m,404 m,1 810 m,2 091 m
351,https://www.bezrealitky.cz/nemovitosti-byty-domy/773040-nabidka-pronajem-bytu-kapitana-jasioka,7 800 Kč,NaN,NaN,11 710 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",773040,3+1,Dobrý,NaN,Osobní,Cihla,69 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,78 m,593 m,312 m,1 671 m,1 756 m,1 625 m,254 m,363 m,2 091 m,1 785 m
352,https://www.bezrealitky.cz/nemovitosti-byty-domy/772740-nabidka-pronajem-bytu-gregorova,10 100 Kč,NaN,NaN,20 200 Kč,PRONÁJEM,"Gregorova, Moravská Ostrava, Moravskoslezský kraj",772740,2+1,Velmi dobrý,NaN,Osobní,Cihla,57 m²,NaN,4,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,256 m,115 m,151 m,362 m,143 m,180 m,339 m,233 m,290 m,240 m
353,https://www.bezrealitky.cz/nemovitosti-byty-domy/772657-nabidka-pronajem-bytu-cs-legii,13 000 Kč,NaN,NaN,26 000 Kč,PRONÁJEM,"Čs. legií, Moravská Ostrava, Moravskoslezský kraj",772657,2+1,Dobrý,NaN,Osobní,Panel,56 m²,NaN,2,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314 m,132 m,6 m,235 m,57 m,25 m,284 m,476 m,305 m,240 m
354,https://www.bezrealitky.cz/nemovitosti-byty-domy/772586-nabidka-pronajem-bytu-ceskoslovenske-armady,9 500 Kč,NaN,NaN,19 000 Kč,PRONÁJEM,"Československé armády, Frýdek-Místek - Místek, Moravskoslezský kraj",772586,2+1,Velmi dobrý,NaN,Osobní,Panel,61 m²,NaN,17,D,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,163 m,825 m,392 m,572 m,712 m,537 m,536 m,216 m,710 m,127 m
355,https://www.bezrealitky.cz/nemovitosti-byty-domy/772584-nabidka-pronajem-bytu-vyhradni,6 400 Kč,NaN,NaN,11 550 Kč,PRONÁJEM,"Výhradní, Ostrava - Kunčičky, Moravskoslezský kraj",772584,2+kk,Velmi dobrý,NaN,Osobní,Cihla,47 m²,NaN,1,F,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,213 m,1 831 m,683 m,3 589 m,2 808 m,2 074 m,793 m,3 698 m,3 588 m,4 115 m
356,https://www.bezrealitky.cz/nemovitosti-byty-domy/772404-nabidka-pronajem-bytu-dukelska,8 650 Kč,NaN,NaN,17 300 Kč,PRONÁJEM,"Dukelská, Havířov - Šumbark, Moravskoslezský kraj",772404,2+1,Dobrý,NaN,Osobní,Cihla,47 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,223 m,355 m,404 m,1 070 m,552 m,358 m,309 m,715 m,796 m,629 m
357,https://www.bezrealitky.cz/nemovitosti-byty-domy/772403-nabidka-pronajem-bytu-narodni-trida,8 550 Kč,NaN,NaN,17 100 Kč,PRONÁJEM,"Národní třída, Havířov-město, Moravskoslezský kraj",772403,2+1,Dobrý,NaN,Osobní,Panel,53 m²,NaN,3,C,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,136 m,644 m,357 m,597 m,549 m,438 m,1 112 m,1 130 m,1 321 m,239 m
358,https://www.bezrealitky.cz/nemovitosti-byty-domy/772335-nabidka-pronajem-bytu-zelena,9 050 Kč,NaN,NaN,18 100 Kč,PRONÁJEM,"Zelená, Moravská Ostrava, Moravskoslezský kraj",772335,2+1,Dobrý,NaN,Osobní,Cihla,48 m²,NaN,2,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,341 m,192 m,290 m,603 m,289 m,468 m,110 m,392 m,761 m,1 009 m
359,https://www.bezrealitky.cz/nemovitosti-byty-domy/772188-nabidka-pronajem-bytu-bieblova,8 650 Kč,NaN,NaN,17 300 Kč,PRONÁJEM,"Bieblova, Havířov-město, Moravskoslezský kraj",772188,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,3,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,316 m,738 m,588 m,660 m,402 m,623 m,1 037 m,776 m,1 706 m,474 m
360,https://www.bezrealitky.cz/nemovitosti-byty-domy/772112-nabidka-pronajem-bytu-ostravska,8 000 Kč,NaN,NaN,16 000 Kč,PRONÁJEM,"Ostravská, Český Těšín, Moravskoslezský kraj",772112,2+1,Velmi dobrý,NaN,Osobní,Cihla,52 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,233 m,566 m,249 m,199 m,70 m,99 m,148 m,506 m,362 m,584 m
361,https://www.bezrealitky.cz/nemovitosti-byty-domy/772083-nabidka-pronajem-bytu-dr-maleho,9 150 Kč,NaN,NaN,18 300 Kč,PRONÁJEM,"Dr. Malého, Moravská Ostrava, Moravskoslezský kraj",772083,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,436 m,526 m,124 m,731 m,334 m,816 m,339 m,147 m,1 418 m,1 044 m
362,https://www.bezrealitky.cz/nemovitosti-byty-domy/771927-nabidka-pronajem-bytu-radnicni,7 650 Kč,NaN,NaN,15 300 Kč,PRONÁJEM,"Radniční, Havířov-město, Moravskoslezský kraj",771927,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,473 m,427 m,278 m,348 m,267 m,313 m,859 m,478 m,1 323 m,303 m
363,https://www.bezrealitky.cz/nemovitosti-byty-domy/771879-nabidka-pronajem-bytu-17-listopadu,9 050 Kč,NaN,NaN,18 100 Kč,PRONÁJEM,"17. listopadu, Ostrava - Poruba, Moravskoslezský kraj",771879,2+1,Dobrý,NaN,Osobní,Cihla,62 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,60 m,92 m,139 m,231 m,182 m,470 m,684 m,219 m,643 m,360 m
364,https://www.bezrealitky.cz/nemovitosti-byty-domy/771860-nabidka-pronajem-bytu-kapitana-jasioka,7 900 Kč,NaN,NaN,12 860 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",771860,3+1,Dobrý,NaN,Osobní,Cihla,69 m²,NaN,3,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,136 m,460 m,337 m,1 537 m,1 623 m,1 492 m,340 m,348 m,1 957 m,1 652 m
365,https://www.bezrealitky.cz/nemovitosti-byty-domy/771614-nabidka-pronajem-bytu-privozska,13 550 Kč,NaN,NaN,27 100 Kč,PRONÁJEM,"Přívozská, Moravská Ostrava, Moravskoslezský kraj",771614,2+1,Velmi dobrý,NaN,Osobní,Cihla,71 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,154 m,286 m,146 m,299 m,28 m,395 m,104 m,525 m,717 m,210 m
366,https://www.bezrealitky.cz/nemovitosti-byty-domy/771234-nabidka-pronajem-bytu-okruzni,8 200 Kč,NaN,NaN,16 400 Kč,PRONÁJEM,"Okružní, Český Těšín, Moravskoslezský kraj",771234,3+1,Velmi dobrý,NaN,Osobní,Panel,69 m²,NaN,5,C,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,335 m,679 m,303 m,1 234 m,324 m,226 m,628 m,325 m,1 781 m,267 m
367,https://www.bezrealitky.cz/nemovitosti-byty-domy/771087-nabidka-pronajem-bytu-dukelska,6 400 Kč,NaN,NaN,12 800 Kč,PRONÁJEM,"Dukelská, Havířov - Šumbark, Moravskoslezský kraj",771087,2+kk,Dobrý,NaN,Osobní,Cihla,38 m²,NaN,2,D,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,170 m,331 m,380 m,944 m,533 m,334 m,268 m,720 m,669 m,819 m
368,https://www.bezrealitky.cz/nemovitosti-byty-domy/771028-nabidka-pronajem-bytu-kosmonautu,6 550 Kč,NaN,NaN,13 100 Kč,PRONÁJEM,"Kosmonautů, Havířov - Bludovice, Moravskoslezský kraj",771028,1+1,Dobrý,NaN,Osobní,Panel,38 m²,NaN,3,D,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,272 m,313 m,292 m,820 m,154 m,310 m,329 m,2 067 m,1 657 m,216 m
369,https://www.bezrealitky.cz/nemovitosti-byty-domy/770942-nabidka-pronajem-bytu-mojmirovcu,9 750 Kč,NaN,NaN,19 500 Kč,PRONÁJEM,"Mojmírovců, Ostrava - Mariánské Hory, Moravskoslezský kraj",770942,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,300 m,569 m,225 m,503 m,226 m,403 m,251 m,736 m,347 m,563 m
370,https://www.bezrealitky.cz/nemovitosti-byty-domy/770896-nabidka-pronajem-bytu-machova,7 750 Kč,NaN,NaN,15 500 Kč,PRONÁJEM,"Máchova, Havířov-město, Moravskoslezský kraj",770896,3+1,Dobrý,NaN,Osobní,Cihla,63 m²,NaN,5,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,406 m,674 m,629 m,383 m,567 m,692 m,520 m,209 m,643 m,201 m
371,https://www.bezrealitky.cz/nemovitosti-byty-domy/770865-nabidka-pronajem-bytu-masarykova-trida,8 290 Kč,NaN,NaN,16 580 Kč,PRONÁJEM,"Masarykova třída, Orlová - Horní Lutyně, Moravskoslezský kraj",770865,3+1,Velmi dobrý,NaN,Osobní,Panel,66 m²,NaN,1,C,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,253 m,555 m,115 m,496 m,287 m,472 m,344 m,263 m,983 m,130 m
372,https://www.bezrealitky.cz/nemovitosti-byty-domy/770725-nabidka-pronajem-bytu-anglicka,6 300 Kč,NaN,NaN,12 600 Kč,PRONÁJEM,"Anglická, Havířov - Šumbark, Moravskoslezský kraj",770725,2+1,Dobrý,NaN,Osobní,Cihla,56 m²,NaN,4,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,67 m,397 m,267 m,827 m,437 m,410 m,483 m,584 m,1 105 m,465 m
373,https://www.bezrealitky.cz/nemovitosti-byty-domy/770689-nabidka-pronajem-bytu-opletalova,8 450 Kč,NaN,NaN,16 900 Kč,PRONÁJEM,"Opletalova, Havířov - Šumbark, Moravskoslezský kraj",770689,1+kk,Velmi dobrý,NaN,Osobní,Cihla,27 m²,NaN,1,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,223 m,698 m,552 m,1 022 m,649 m,347 m,373 m,1 459 m,309 m,766 m
374,https://www.bezrealitky.cz/nemovitosti-byty-domy/770210-nabidka-pronajem-bytu-tr-osvobozeni,6 350 Kč,NaN,NaN,12 700 Kč,PRONÁJEM,"tř. Osvobození, Karviná-město, Moravskoslezský kraj",770210,2+1,Dobrý,NaN,Osobní,Cihla,55 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,1 059 m,242 m,1 939 m,1 939 m,1 785 m,2 439 m,564 m,2 670 m,610 m,1 972 m
375,https://www.bezrealitky.cz/nemovitosti-byty-domy/770000-nabidka-pronajem-bytu-na-michaluvce,5 600 Kč,NaN,NaN,11 200 Kč,PRONÁJEM,"Na Michalůvce, Havířov - Prostřední Suchá, Moravskoslezský kraj",770000,2+1,Velmi dobrý,NaN,Osobní,Cihla,45 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,80 m,693 m,847 m,1 055 m,1 140 m,1 009 m,952 m,998 m,1 475 m,1 169 m
376,https://www.bezrealitky.cz/nemovitosti-byty-domy/769859-nabidka-pronajem-bytu-kapitana-nalepky,7 400 Kč,NaN,NaN,10 880 Kč,PRONÁJEM,"Kapitána Nálepky, Havířov-město, Moravskoslezský kraj",769859,2+1,Velmi dobrý,NaN,Osobní,Panel,52 m²,NaN,4,E,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,110 m,1 133 m,407 m,709 m,468 m,501 m,787 m,1 546 m,1 830 m,656 m
377,https://www.bezrealitky.cz/nemovitosti-byty-domy/769773-nabidka-pronajem-bytu-na-michaluvce,4 100 Kč,NaN,NaN,8 200 Kč,PRONÁJEM,"Na Michalůvce, Havířov - Prostřední Suchá, Moravskoslezský kraj",769773,1+1,Dobrý,NaN,Osobní,Cihla,27 m²,NaN,1,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,112 m,725 m,879 m,1 086 m,1 172 m,1 041 m,984 m,1 030 m,1 506 m,1 201 m
378,https://www.bezrealitky.cz/nemovitosti-byty-domy/769663-nabidka-pronajem-bytu-zborovska,11 100 Kč,NaN,NaN,22 200 Kč,PRONÁJEM,"Zborovská, Moravská Ostrava, Moravskoslezský kraj",769663,2+1,Dobrý,NaN,Osobní,Cihla,56 m²,NaN,3,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,317 m,152 m,188 m,507 m,288 m,307 m,300 m,88 m,326 m,391 m
379,https://www.bezrealitky.cz/nemovitosti-byty-domy/769340-nabidka-pronajem-bytu-vyhradni,5 800 Kč,NaN,NaN,11 600 Kč,PRONÁJEM,"Výhradní, Ostrava - Kunčičky, Moravskoslezský kraj",769340,2+kk,Velmi dobrý,NaN,Osobní,Cihla,46 m²,NaN,1,F,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,213 m,1 831 m,683 m,3 589 m,2 808 m,2 074 m,793 m,3 698 m,3 588 m,4 115 m
380,https://www.bezrealitky.cz/nemovitosti-byty-domy/769281-nabidka-pronajem-bytu-prukopnicka,10 550 Kč,NaN,NaN,21 100 Kč,PRONÁJEM,"Průkopnická, Ostrava - Zábřeh nad Odrou, Moravskoslezský kraj",769281,3+1,Dobrý,NaN,Osobní,Cihla,70 m²,NaN,1,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353 m,368 m,249 m,828 m,192 m,302 m,304 m,296 m,1 645 m,405 m
381,https://www.bezrealitky.cz/nemovitosti-byty-domy/769269-nabidka-pronajem-bytu-kapitana-jasioka,6 350 Kč,NaN,NaN,8 870 Kč,PRONÁJEM,"Kapitána Jasioka, Havířov - Prostřední Suchá, Moravskoslezský kraj",769269,2+kk,Dobrý,NaN,Osobní,Cihla,38 m²,NaN,3,E,1.0,1.0,1.0,NaN,1.0,NaN,NaN,1.0,NaN,NaN,144 m,697 m,123 m,1 775 m,1 861 m,1 729 m,139 m,134 m,2 195 m,1 889 m
382,https://www.bezrealitky.cz/nemovitosti-byty-domy/769175-nabidka-pronajem-bytu-klimsova,8 350 Kč,NaN,NaN,16 700 Kč,PRONÁJEM,"Klimšova, Havířov - Šumbark, Moravskoslezský kraj",769175,4+1,Velmi dobrý,NaN,Osobní,Cihla,84 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,171 m,538 m,436 m,1 606 m,734 m,540 m,432 m,1 550 m,650 m,722 m
383,https://www.bezrealitky.cz/nemovitosti-byty-domy/768968-nabidka-pronajem-bytu-sovova,8 050 Kč,NaN,NaN,16 100 Kč,PRONÁJEM,"Sovova, Karviná - Ráj, Moravskoslezský kraj",768968,3+1,Dobrý,NaN,Osobní,Panel,67 m²,NaN,10,D,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,865 m,437 m,855 m,2 097 m,828 m,1 816 m,685 m,1 835 m,2 319 m,1 245 m
384,https://www.bezrealitky.cz/nemovitosti-byty-domy/768413-nabidka-pronajem-bytu-bohuslava-martinu,9 650 Kč,NaN,NaN,19 300 Kč,PRONÁJEM,"Bohuslava Martinů, Ostrava - Poruba, Moravskoslezský kraj",768413,2+1,Dobrý,NaN,Osobní,Cihla,52 m²,NaN,5,D,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,112 m,618 m,94 m,480 m,62 m,385 m,326 m,640 m,770 m,182 m
385,https://www.bezrealitky.cz/nemovitosti-byty-domy/768145-nabidka-pronajem-bytu-asejevova,6 550 Kč,NaN,NaN,13 100 Kč,PRONÁJEM,"Asejevova, Ostrava - Zábřeh nad Odrou, Moravskoslezský kraj",768145,2+1,Dobrý,NaN,Osobní,Cihla,47 m²,NaN,4,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291 m,233 m,70 m,1 236 m,281 m,199 m,137 m,237 m,607 m,336 m
386,https://www.bezrealitky.cz/nemovitosti-byty-domy/768053-nabidka-pronajem-bytu-bernerova,9 250 Kč,NaN,NaN,18 500 Kč,PRONÁJEM,"Bernerova, Slezská Ostrava, Moravskoslezský kraj",768053,2+1,Dobrý,NaN,Osobní,Cihla,50 m²,NaN,2,F,1.0,1.0,1.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,117 m,1 769 m,764 m,2 868 m,726 m,817 m,750 m,1 210 m,3 264 m,1 919 m
387,https://www.bezrealitky.cz/nemovitosti-byty-domy/767952-nabidka-pronajem-bytu-havirska,6 800 Kč,NaN,NaN,13 600 Kč,PRONÁJEM,"Havířská, Karviná-město, Moravskoslezský kraj",767952,2+1,Dobrý,NaN,Osobní,Cihla,56 m²,NaN,3,D,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,563 m,522 m,1 146 m,1 867 m,1 687 m,1 769 m,392 m,2 000 m,160 m,2 104 m
388,https://www.bezrealitky.cz/nemovitosti-byty-domy/767616-nabidka-pronajem-bytu-bachmacska,9 700 Kč,NaN,NaN,19 400 Kč,PRONÁJEM,"Bachmačská, Moravská Ostrava, Moravskoslezský kraj",767616,2+1,Dobrý,NaN,Osobní,Cihla,63 m²,NaN,2,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,191 m,287 m,273 m,683 m,322 m,181 m,445 m,108 m,278 m,477 m
389,https://www.bezrealitky.cz/nemovitosti-byty-domy/767604-nabidka-pronajem-bytu-holubova,6 600 Kč,NaN,NaN,13 200 Kč,PRONÁJEM,"Holubova, Karviná-město, Moravskoslezský kraj",767604,2+1,Dobrý,NaN,Osobní,Cihla,49 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,777 m,376 m,584 m,589 m,630 m,1 929 m,562 m,2 087 m,913 m,1 166 m
390,https://www.bezrealitky.cz/nemovitosti-byty-domy/767544-nabidka-pronajem-bytu-delnicka,7 400 Kč,NaN,NaN,14 800 Kč,PRONÁJEM,"Dělnická, Havířov-město, Moravskoslezský kraj",767544,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,5,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,75 m,434 m,235 m,76 m,409 m,357 m,724 m,492 m,293 m,542 m
391,https://www.bezrealitky.cz/nemovitosti-byty-domy/767246-nabidka-pronajem-bytu-hlavni-trida,9 300 Kč,NaN,NaN,18 600 Kč,PRONÁJEM,"Hlavní třída, Havířov-město, Moravskoslezský kraj",767246,3+1,Dobrý,NaN,Osobní,Cihla,69 m²,NaN,4,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,NaN,NaN,85 m,212 m,70 m,574 m,281 m,2 014 m,382 m,221 m,1 565 m,476 m
392,https://www.bezrealitky.cz/nemovitosti-byty-domy/767245-nabidka-pronajem-bytu-dvorakova,7 550 Kč,NaN,NaN,15 100 Kč,PRONÁJEM,"Dvořákova, Havířov-město, Moravskoslezský kraj",767245,2+1,Dobrý,NaN,Osobní,Cihla,54 m²,NaN,2,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,268 m,415 m,252 m,829 m,543 m,2 551 m,263 m,334 m,2 102 m,381 m
393,https://www.bezrealitky.cz/nemovitosti-byty-domy/777185-nabidka-pronajem-bytu-komenskeho-ricmanice,14 500 Kč,1 400 Kč,3 000 Kč,20 000 Kč,PRONÁJEM,"Komenského, Řícmanice, Jihomoravský kraj",777185,2+kk,Velmi dobrý,14. 4. 2023,NaN,Cihla,63 m²,Vybaveno,NaN,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,133 m,2 268 m,805 m,8 937 m,866 m,2 252 m,2 279 m,744 m,624 m,41 m
394,https://www.bezrealitky.cz/nemovitosti-byty-domy/767092-nabidka-pronajem-bytu-gregorova,10 850 Kč,NaN,NaN,21 700 Kč,PRONÁJEM,"Gregorova, Moravská Ostrava, Moravskoslezský kraj",767092,2+1,Velmi dobrý,NaN,Osobní,Cihla,58 m²,NaN,3,E,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,188 m,22 m,58 m,454 m,235 m,178 m,421 m,217 m,197 m,262 m
395,https://www.bezrealitky.cz/nemovitosti-byty-domy/774510-nabidka-pronajem-bytu-pisecna-zatec,11 000 Kč,600 Kč,2 000 Kč,15 000 Kč,PRONÁJEM,"Písečná, Žatec, Ústecký kraj",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,155 m,1 311 m,298 m,1 783 m,1 527 m,361 m,629 m,480 m,1 024 m,1 688 m
396,https://www.bezrealitky.cz/nemovitosti-byty-domy/765765-nabidka-pronajem-bytu-janackova,5 650 Kč,NaN,NaN,11 300 Kč,PRONÁJEM,"Janáčkova, Karviná-město, Moravskoslezský kraj",765765,2+1,Dobrý,NaN,Osobní,Cihla,48 m²,NaN,4,E,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,1 391 m,148 m,2 171 m,2 176 m,2 023 m,2 078 m,228 m,2 310 m,747 m,2 210 m
